-1.0000000000000	222519.85937500
-0.98095238095238	231647.50000000
-0.96190476190476	240775.15625000
-0.94285714285714	249902.79687500
-0.92380952380952	259030.43750000
-0.90476190476190	268158.09375000
-0.88571428571429	277285.71875000
-0.86666666666667	286413.37500000
-0.84761904761905	295541.00000000
-0.82857142857143	304668.65625000
-0.80952380952381	313796.31250000
-0.79047619047619	326681.71875000
-0.77142857142857	343324.87500000
-0.75238095238095	359968.06250000
-0.73333333333333	376611.21875000
-0.71428571428571	393254.37500000
-0.69523809523810	409897.56250000
-0.67619047619048	426540.75000000
-0.65714285714286	443183.90625000
-0.63809523809524	459827.06250000
-0.61904761904762	476470.25000000
-0.60000000000000	493113.40625000
-0.58095238095238	528667.50000000
-0.56190476190476	564221.62500000
-0.54285714285714	599775.68750000
-0.52380952380952	635329.81250000
-0.50476190476190	670883.87500000
-0.48571428571429	706438.06250000
-0.46666666666667	741992.12500000
-0.44761904761905	777546.25000000
-0.42857142857143	813100.37500000
-0.40952380952381	848654.43750000
-0.39047619047619	887647.87500000
-0.37142857142857	930080.68750000
-0.35238095238095	972513.50000000
-0.33333333333333	1014946.3125000
-0.31428571428571	1057379.1250000
-0.29523809523810	1099812.0000000
-0.27619047619048	1142244.7500000
-0.25714285714286	1184677.5000000
-0.23809523809524	1227110.3750000
-0.21904761904762	1269543.2500000
-0.20000000000000	1311976.0000000
-0.18095238095238	1187301.0000000
-0.16190476190476	1062626.1250000
-0.14285714285714	937951.12500000
-0.12380952380952	813276.12500000
-0.10476190476190	688601.18750000
-0.085714285714286	563926.25000000
-0.066666666666667	439251.31250000
-0.047619047619048	314576.25000000
-0.028571428571428	189901.25000000
-0.0095238095238095	65226.375000000
0.0095238095238097	-59718.085937500
0.028571428571429	-184931.98437500
0.047619047619048	-310145.90625000
0.066666666666667	-435359.84375000
0.085714285714286	-560573.75000000
0.10476190476190	-685787.62500000
0.12380952380952	-811001.56250000
0.14285714285714	-936215.50000000
0.16190476190476	-1061429.3750000
0.18095238095238	-1186643.3750000
0.20000000000000	-1311857.2500000
0.21904761904762	-1269733.1250000
0.23809523809524	-1227608.8750000
0.25714285714286	-1185484.6250000
0.27619047619048	-1143360.5000000
0.29523809523810	-1101236.2500000
0.31428571428571	-1059112.1250000
0.33333333333333	-1016987.9375000
0.35238095238095	-974863.75000000
0.37142857142857	-932739.62500000
0.39047619047619	-890615.37500000
0.40952380952381	-851646.12500000
0.42857142857143	-815831.87500000
0.44761904761905	-780017.50000000
0.46666666666667	-744203.25000000
0.48571428571429	-708388.87500000
0.50476190476190	-672574.50000000
0.52380952380952	-636760.25000000
0.54285714285714	-600945.87500000
0.56190476190476	-565131.62500000
0.58095238095238	-529317.25000000
0.60000000000000	-493502.96875000
0.61904761904762	-476822.34375000
0.63809523809524	-460141.68750000
0.65714285714286	-443461.06250000
0.67619047619048	-426780.43750000
0.69523809523810	-410099.81250000
0.71428571428571	-393419.15625000
0.73333333333333	-376738.53125000
0.75238095238095	-360057.87500000
0.77142857142857	-343377.25000000
0.79047619047619	-326696.62500000
0.80952380952381	-313790.93750000
0.82857142857143	-304660.18750000
0.84761904761905	-295529.43750000
0.86666666666667	-286398.68750000
0.88571428571429	-277267.93750000
0.90476190476190	-268137.18750000
0.92380952380952	-259006.45312500
0.94285714285714	-249875.71875000
0.96190476190476	-240744.96875000
0.98095238095238	-231614.21875000
