0.1	0.4	2.27318E-15	-25	-100	3.8432
0.2	0.4	2.27318E-15	-50	-100	3.8432
0.3	0.4	2.27318E-15	-75	-100	3.8432
0.4	0.4	2.27318E-15	-100	-100	3.8432
0.5	0.4	2.27318E-15	-125	-100	3.8432
-0.5	0.5	2.27318E-15	125	-125	3.8432
-0.4	0.5	2.27318E-15	100	-125	3.8432
-0.3	0.5	2.27318E-15	75	-125	3.8432
-0.2	0.5	2.27318E-15	50	-125	3.8432
-0.1	0.5	2.27318E-15	25	-125	3.8432
0	0.5	2.27318E-15	-3.82702E-15	-125	3.8432
0.1	0.5	2.27318E-15	-25	-125	3.8432
0.2	0.5	2.27318E-15	-50	-125	3.8432
0.3	0.5	2.27318E-15	-75	-125	3.8432
0.4	0.5	2.27318E-15	-100	-125	3.8432
0.5	0.5	2.27318E-15	-125	-125	3.8432
-0.5	-0.5	0.1	125	125	42.2752
-0.4	-0.5	0.1	100	125	42.2752
-0.3	-0.5	0.1	75	125	42.2752
-0.2	-0.5	0.1	50	125	42.2752
-0.1	-0.5	0.1	25	125	42.2752
0	-0.5	0.1	-3.82702E-15	125	42.2752
0.1	-0.5	0.1	-25	125	42.2752
0.2	-0.5	0.1	-50	125	42.2752
0.3	-0.5	0.1	-75	125	42.2752
0.4	-0.5	0.1	-100	125	42.2752
0.5	-0.5	0.1	-125	125	42.2752
-0.5	-0.4	0.1	125	100	42.2752
-0.4	-0.4	0.1	100	100	42.2752
-0.3	-0.4	0.1	75	100	42.2752
-0.2	-0.4	0.1	50	100	42.2752
-0.1	-0.4	0.1	25	100	42.2752
0	-0.4	0.1	-3.82702E-15	100	42.2752
0.1	-0.4	0.1	-25	100	42.2752
0.2	-0.4	0.1	-50	100	42.2752
0.3	-0.4	0.1	-75	100	42.2752
0.4	-0.4	0.1	-100	100	42.2752
0.5	-0.4	0.1	-125	100	42.2752
-0.5	-0.3	0.1	125	75	42.2752
-0.4	-0.3	0.1	100	75	42.2752
-0.3	-0.3	0.1	75	75	42.2752
-0.2	-0.3	0.1	50	75	42.2752
-0.1	-0.3	0.1	25	75	42.2752
0	-0.3	0.1	-3.82702E-15	75	42.2752
0.1	-0.3	0.1	-25	75	42.2752
0.2	-0.3	0.1	-50	75	42.2752
0.3	-0.3	0.1	-75	75	42.2752
0.4	-0.3	0.1	-100	75	42.2752
0.5	-0.3	0.1	-125	75	42.2752
-0.5	-0.2	0.1	125	50	42.2752
-0.4	-0.2	0.1	100	50	42.2752
-0.3	-0.2	0.1	75	50	42.2752
-0.2	-0.2	0.1	50	50	42.2752
-0.1	-0.2	0.1	25	50	42.2752
0	-0.2	0.1	-3.82702E-15	50	42.2752
0.1	-0.2	0.1	-25	50	42.2752
0.2	-0.2	0.1	-50	50	42.2752
0.3	-0.2	0.1	-75	50	42.2752
0.4	-0.2	0.1	-100	50	42.2752
0.5	-0.2	0.1	-125	50	42.2752
-0.5	-0.1	0.1	125	25	42.2752
-0.4	-0.1	0.1	100	25	42.2752
-0.3	-0.1	0.1	75	25	42.2752
-0.2	-0.1	0.1	50	25	42.2752
-0.1	-0.1	0.1	25	25	42.2752
0	-0.1	0.1	-3.82702E-15	25	42.2752
0.1	-0.1	0.1	-25	25	42.2752
0.2	-0.1	0.1	-50	25	42.2752
0.3	-0.1	0.1	-75	25	42.2752
0.4	-0.1	0.1	-100	25	42.2752
0.5	-0.1	0.1	-125	25	42.2752
-0.5	0	0.1	125	-7.65404E-15	42.2752
-0.4	0	0.1	100	-7.65404E-15	42.2752
-0.3	0	0.1	75	-7.65404E-15	42.2752
-0.2	0	0.1	50	-7.65404E-15	42.2752
-0.1	0	0.1	25	-7.65404E-15	42.2752
0	0	0.1	-3.82702E-15	-7.65404E-15	42.2752
0.1	0	0.1	-25	-6.12323E-15	42.2752
0.2	0	0.1	-50	-4.59243E-15	42.2752
0.3	0	0.1	-75	-3.06162E-15	42.2752
0.4	0	0.1	-100	-1.53081E-15	42.2752
0.5	0	0.1	-125	0	42.2752
-0.5	0.1	0.1	125	-25	42.2752
-0.4	0.1	0.1	100	-25	42.2752
-0.3	0.1	0.1	75	-25	42.2752
-0.2	0.1	0.1	50	-25	42.2752
-0.1	0.1	0.1	25	-25	42.2752
0	0.1	0.1	-3.82702E-15	-25	42.2752
0.1	0.1	0.1	-25	-25	42.2752
0.2	0.1	0.1	-50	-25	42.2752
0.3	0.1	0.1	-75	-25	42.2752
0.4	0.1	0.1	-100	-25	42.2752
0.5	0.1	0.1	-125	-25	42.2752
-0.5	0.2	0.1	125	-50	42.2752
-0.4	0.2	0.1	100	-50	42.2752
-0.3	0.2	0.1	75	-50	42.2752
-0.2	0.2	0.1	50	-50	42.2752
-0.1	0.2	0.1	25	-50	42.2752
0	0.2	0.1	-3.82702E-15	-50	42.2752
0.1	0.2	0.1	-25	-50	42.2752
0.2	0.2	0.1	-50	-50	42.2752
0.3	0.2	0.1	-75	-50	42.2752
0.4	0.2	0.1	-100	-50	42.2752
0.5	0.2	0.1	-125	-50	42.2752
-0.5	0.3	0.1	125	-75	42.2752
-0.4	0.3	0.1	100	-75	42.2752
-0.3	0.3	0.1	75	-75	42.2752
-0.2	0.3	0.1	50	-75	42.2752
-0.1	0.3	0.1	25	-75	42.2752
0	0.3	0.1	-3.82702E-15	-75	42.2752
0.1	0.3	0.1	-25	-75	42.2752
0.2	0.3	0.1	-50	-75	42.2752
0.3	0.3	0.1	-75	-75	42.2752
0.4	0.3	0.1	-100	-75	42.2752
0.5	0.3	0.1	-125	-75	42.2752
-0.5	0.4	0.1	125	-100	42.2752
-0.4	0.4	0.1	100	-100	42.2752
-0.3	0.4	0.1	75	-100	42.2752
-0.2	0.4	0.1	50	-100	42.2752
-0.1	0.4	0.1	25	-100	42.2752
0	0.4	0.1	-3.82702E-15	-100	42.2752
0.1	0.4	0.1	-25	-100	42.2752
0.2	0.4	0.1	-50	-100	42.2752
0.3	0.4	0.1	-75	-100	42.2752
0.4	0.4	0.1	-100	-100	42.2752
0.5	0.4	0.1	-125	-100	42.2752
-0.5	0.5	0.1	125	-125	42.2752
-0.4	0.5	0.1	100	-125	42.2752
-0.3	0.5	0.1	75	-125	42.2752
-0.2	0.5	0.1	50	-125	42.2752
-0.1	0.5	0.1	25	-125	42.2752
0	0.5	0.1	-3.82702E-15	-125	42.2752
0.1	0.5	0.1	-25	-125	42.2752
0.2	0.5	0.1	-50	-125	42.2752
0.3	0.5	0.1	-75	-125	42.2752
0.4	0.5	0.1	-100	-125	42.2752
0.5	0.5	0.1	-125	-125	42.2752
-0.5	-0.5	0.2	125	125	80.7071
-0.4	-0.5	0.2	100	125	80.7071
-0.3	-0.5	0.2	75	125	80.7071
-0.2	-0.5	0.2	50	125	80.7071
-0.1	-0.5	0.2	25	125	80.7071
0	-0.5	0.2	-3.82702E-15	125	80.7071
0.1	-0.5	0.2	-25	125	80.7071
0.2	-0.5	0.2	-50	125	80.7071
0.3	-0.5	0.2	-75	125	80.7071
0.4	-0.5	0.2	-100	125	80.7071
0.5	-0.5	0.2	-125	125	80.7071
-0.5	-0.4	0.2	125	100	80.7071
-0.4	-0.4	0.2	100	100	80.7071
-0.3	-0.4	0.2	75	100	80.7071
-0.2	-0.4	0.2	50	100	80.7071
-0.1	-0.4	0.2	25	100	80.7071
0	-0.4	0.2	-3.82702E-15	100	80.7071
0.1	-0.4	0.2	-25	100	80.7071
0.2	-0.4	0.2	-50	100	80.7071
0.3	-0.4	0.2	-75	100	80.7071
0.4	-0.4	0.2	-100	100	80.7071
0.5	-0.4	0.2	-125	100	80.7071
-0.5	-0.3	0.2	125	75	80.7071
-0.4	-0.3	0.2	100	75	80.7071
-0.3	-0.3	0.2	75	75	80.7071
-0.2	-0.3	0.2	50	75	80.7071
-0.1	-0.3	0.2	25	75	80.7071
0	-0.3	0.2	-3.82702E-15	75	80.7071
0.1	-0.3	0.2	-25	75	80.7071
0.2	-0.3	0.2	-50	75	80.7071
0.3	-0.3	0.2	-75	75	80.7071
0.4	-0.3	0.2	-100	75	80.7071
0.5	-0.3	0.2	-125	75	80.7071
-0.5	-0.2	0.2	125	50	80.7071
-0.4	-0.2	0.2	100	50	80.7071
-0.3	-0.2	0.2	75	50	80.7071
-0.2	-0.2	0.2	50	50	80.7071
-0.1	-0.2	0.2	25	50	80.7071
0	-0.2	0.2	-3.82702E-15	50	80.7071
0.1	-0.2	0.2	-25	50	80.7071
0.2	-0.2	0.2	-50	50	80.7071
0.3	-0.2	0.2	-75	50	80.7071
0.4	-0.2	0.2	-100	50	80.7071
0.5	-0.2	0.2	-125	50	80.7071
-0.5	-0.1	0.2	125	25	80.7071
-0.4	-0.1	0.2	100	25	80.7071
-0.3	-0.1	0.2	75	25	80.7071
-0.2	-0.1	0.2	50	25	80.7071
-0.1	-0.1	0.2	25	25	80.7071
0	-0.1	0.2	-3.82702E-15	25	80.7071
0.1	-0.1	0.2	-25	25	80.7071
0.2	-0.1	0.2	-50	25	80.7071
0.3	-0.1	0.2	-75	25	80.7071
0.4	-0.1	0.2	-100	25	80.7071
0.5	-0.1	0.2	-125	25	80.7071
-0.5	0	0.2	125	-7.65404E-15	80.7071
-0.4	0	0.2	100	-7.65404E-15	80.7071
-0.3	0	0.2	75	-7.65404E-15	80.7071
-0.2	0	0.2	50	-7.65404E-15	80.7071
-0.1	0	0.2	25	-7.65404E-15	80.7071
0	0	0.2	-3.82702E-15	-7.65404E-15	80.7071
0.1	0	0.2	-25	-6.12323E-15	80.7071
0.2	0	0.2	-50	-4.59243E-15	80.7071
0.3	0	0.2	-75	-3.06162E-15	80.7071
0.4	0	0.2	-100	-1.53081E-15	80.7071
0.5	0	0.2	-125	0	80.7071
-0.5	0.1	0.2	125	-25	80.7071
-0.4	0.1	0.2	100	-25	80.7071
-0.3	0.1	0.2	75	-25	80.7071
-0.2	0.1	0.2	50	-25	80.7071
-0.1	0.1	0.2	25	-25	80.7071
0	0.1	0.2	-3.82702E-15	-25	80.7071
0.1	0.1	0.2	-25	-25	80.7071
0.2	0.1	0.2	-50	-25	80.7071
0.3	0.1	0.2	-75	-25	80.7071
0.4	0.1	0.2	-100	-25	80.7071
0.5	0.1	0.2	-125	-25	80.7071
-0.5	0.2	0.2	125	-50	80.7071
-0.4	0.2	0.2	100	-50	80.7071
-0.3	0.2	0.2	75	-50	80.7071
-0.2	0.2	0.2	50	-50	80.7071
-0.1	0.2	0.2	25	-50	80.7071
0	0.2	0.2	-3.82702E-15	-50	80.7071
0.1	0.2	0.2	-25	-50	80.7071
0.2	0.2	0.2	-50	-50	80.7071
0.3	0.2	0.2	-75	-50	80.7071
0.4	0.2	0.2	-100	-50	80.7071
0.5	0.2	0.2	-125	-50	80.7071
-0.5	0.3	0.2	125	-75	80.7071
-0.4	0.3	0.2	100	-75	80.7071
-0.3	0.3	0.2	75	-75	80.7071
-0.2	0.3	0.2	50	-75	80.7071
-0.1	0.3	0.2	25	-75	80.7071
0	0.3	0.2	-3.82702E-15	-75	80.7071
0.1	0.3	0.2	-25	-75	80.7071
0.2	0.3	0.2	-50	-75	80.7071
0.3	0.3	0.2	-75	-75	80.7071
0.4	0.3	0.2	-100	-75	80.7071
0.5	0.3	0.2	-125	-75	80.7071
-0.5	0.4	0.2	125	-100	80.7071
-0.4	0.4	0.2	100	-100	80.7071
-0.3	0.4	0.2	75	-100	80.7071
-0.2	0.4	0.2	50	-100	80.7071
-0.1	0.4	0.2	25	-100	80.7071
0	0.4	0.2	-3.82702E-15	-100	80.7071
0.1	0.4	0.2	-25	-100	80.7071
0.2	0.4	0.2	-50	-100	80.7071
0.3	0.4	0.2	-75	-100	80.7071
0.4	0.4	0.2	-100	-100	80.7071
0.5	0.4	0.2	-125	-100	80.7071
-0.5	0.5	0.2	125	-125	80.7071
-0.4	0.5	0.2	100	-125	80.7071
-0.3	0.5	0.2	75	-125	80.7071
-0.2	0.5	0.2	50	-125	80.7071
-0.1	0.5	0.2	25	-125	80.7071
0	0.5	0.2	-3.82702E-15	-125	80.7071
0.1	0.5	0.2	-25	-125	80.7071
0.2	0.5	0.2	-50	-125	80.7071
0.3	0.5	0.2	-75	-125	80.7071
0.4	0.5	0.2	-100	-125	80.7071
0.5	0.5	0.2	-125	-125	80.7071
-0.5	-0.5	0.3	125	125	119.139
-0.4	-0.5	0.3	100	125	119.139
-0.3	-0.5	0.3	75	125	119.139
-0.2	-0.5	0.3	50	125	119.139
-0.1	-0.5	0.3	25	125	119.139
0	-0.5	0.3	-3.82702E-15	125	119.139
0.1	-0.5	0.3	-25	125	119.139
0.2	-0.5	0.3	-50	125	119.139
0.3	-0.5	0.3	-75	125	119.139
0.4	-0.5	0.3	-100	125	119.139
0.5	-0.5	0.3	-125	125	119.139
-0.5	-0.4	0.3	125	100	119.139
-0.4	-0.4	0.3	100	100	119.139
-0.3	-0.4	0.3	75	100	119.139
-0.2	-0.4	0.3	50	100	119.139
-0.1	-0.4	0.3	25	100	119.139
0	-0.4	0.3	-3.82702E-15	100	119.139
0.1	-0.4	0.3	-25	100	119.139
0.2	-0.4	0.3	-50	100	119.139
0.3	-0.4	0.3	-75	100	119.139
0.4	-0.4	0.3	-100	100	119.139
0.5	-0.4	0.3	-125	100	119.139
-0.5	-0.3	0.3	125	75	119.139
-0.4	-0.3	0.3	100	75	119.139
-0.3	-0.3	0.3	75	75	119.139
-0.2	-0.3	0.3	50	75	119.139
-0.1	-0.3	0.3	25	75	119.139
0	-0.3	0.3	-3.82702E-15	75	119.139
0.1	-0.3	0.3	-25	75	119.139
0.2	-0.3	0.3	-50	75	119.139
0.3	-0.3	0.3	-75	75	119.139
0.4	-0.3	0.3	-100	75	119.139
0.5	-0.3	0.3	-125	75	119.139
-0.5	-0.2	0.3	125	50	119.139
-0.4	-0.2	0.3	100	50	119.139
-0.3	-0.2	0.3	75	50	119.139
-0.2	-0.2	0.3	50	50	119.139
-0.1	-0.2	0.3	25	50	119.139
0	-0.2	0.3	-3.82702E-15	50	119.139
0.1	-0.2	0.3	-25	50	119.139
0.2	-0.2	0.3	-50	50	119.139
0.3	-0.2	0.3	-75	50	119.139
0.4	-0.2	0.3	-100	50	119.139
0.5	-0.2	0.3	-125	50	119.139
-0.5	-0.1	0.3	125	25	119.139
-0.4	-0.1	0.3	100	25	119.139
-0.3	-0.1	0.3	75	25	119.139
-0.2	-0.1	0.3	50	25	119.139
-0.1	-0.1	0.3	25	25	119.139
0	-0.1	0.3	-3.82702E-15	25	119.139
0.1	-0.1	0.3	-25	25	119.139
0.2	-0.1	0.3	-50	25	119.139
0.3	-0.1	0.3	-75	25	119.139
0.4	-0.1	0.3	-100	25	119.139
0.5	-0.1	0.3	-125	25	119.139
-0.5	0	0.3	125	-7.65404E-15	119.139
-0.4	0	0.3	100	-7.65404E-15	119.139
-0.3	0	0.3	75	-7.65404E-15	119.139
-0.2	0	0.3	50	-7.65404E-15	119.139
-0.1	0	0.3	25	-7.65404E-15	119.139
0	0	0.3	-3.82702E-15	-7.65404E-15	119.139
0.1	0	0.3	-25	-6.12323E-15	119.139
0.2	0	0.3	-50	-4.59243E-15	119.139
0.3	0	0.3	-75	-3.06162E-15	119.139
0.4	0	0.3	-100	-1.53081E-15	119.139
0.5	0	0.3	-125	0	119.139
-0.5	0.1	0.3	125	-25	119.139
-0.4	0.1	0.3	100	-25	119.139
-0.3	0.1	0.3	75	-25	119.139
-0.2	0.1	0.3	50	-25	119.139
-0.1	0.1	0.3	25	-25	119.139
0	0.1	0.3	-3.82702E-15	-25	119.139
0.1	0.1	0.3	-25	-25	119.139
0.2	0.1	0.3	-50	-25	119.139
0.3	0.1	0.3	-75	-25	119.139
0.4	0.1	0.3	-100	-25	119.139
0.5	0.1	0.3	-125	-25	119.139
-0.5	0.2	0.3	125	-50	119.139
-0.4	0.2	0.3	100	-50	119.139
-0.3	0.2	0.3	75	-50	119.139
-0.2	0.2	0.3	50	-50	119.139
-0.1	0.2	0.3	25	-50	119.139
0	0.2	0.3	-3.82702E-15	-50	119.139
0.1	0.2	0.3	-25	-50	119.139
0.2	0.2	0.3	-50	-50	119.139
0.3	0.2	0.3	-75	-50	119.139
0.4	0.2	0.3	-100	-50	119.139
0.5	0.2	0.3	-125	-50	119.139
-0.5	0.3	0.3	125	-75	119.139
-0.4	0.3	0.3	100	-75	119.139
-0.3	0.3	0.3	75	-75	119.139
-0.2	0.3	0.3	50	-75	119.139
-0.1	0.3	0.3	25	-75	119.139
0	0.3	0.3	-3.82702E-15	-75	119.139
0.1	0.3	0.3	-25	-75	119.139
0.2	0.3	0.3	-50	-75	119.139
0.3	0.3	0.3	-75	-75	119.139
0.4	0.3	0.3	-100	-75	119.139
0.5	0.3	0.3	-125	-75	119.139
-0.5	0.4	0.3	125	-100	119.139
-0.4	0.4	0.3	100	-100	119.139
-0.3	0.4	0.3	75	-100	119.139
-0.2	0.4	0.3	50	-100	119.139
-0.1	0.4	0.3	25	-100	119.139
0	0.4	0.3	-3.82702E-15	-100	119.139
0.1	0.4	0.3	-25	-100	119.139
0.2	0.4	0.3	-50	-100	119.139
0.3	0.4	0.3	-75	-100	119.139
0.4	0.4	0.3	-100	-100	119.139
0.5	0.4	0.3	-125	-100	119.139
-0.5	0.5	0.3	125	-125	119.139
-0.4	0.5	0.3	100	-125	119.139
-0.3	0.5	0.3	75	-125	119.139
-0.2	0.5	0.3	50	-125	119.139
-0.1	0.5	0.3	25	-125	119.139
0	0.5	0.3	-3.82702E-15	-125	119.139
0.1	0.5	0.3	-25	-125	119.139
0.2	0.5	0.3	-50	-125	119.139
0.3	0.5	0.3	-75	-125	119.139
0.4	0.5	0.3	-100	-125	119.139
0.5	0.5	0.3	-125	-125	119.139
-0.5	-0.5	0.4	125	125	157.571
-0.4	-0.5	0.4	100	125	157.571
-0.3	-0.5	0.4	75	125	157.571
-0.2	-0.5	0.4	50	125	157.571
-0.1	-0.5	0.4	25	125	157.571
0	-0.5	0.4	-3.82702E-15	125	157.571
0.1	-0.5	0.4	-25	125	157.571
0.2	-0.5	0.4	-50	125	157.571
0.3	-0.5	0.4	-75	125	157.571
0.4	-0.5	0.4	-100	125	157.571
0.5	-0.5	0.4	-125	125	157.571
-0.5	-0.4	0.4	125	100	157.571
-0.4	-0.4	0.4	100	100	157.571
-0.3	-0.4	0.4	75	100	157.571
-0.2	-0.4	0.4	50	100	157.571
-0.1	-0.4	0.4	25	100	157.571
0	-0.4	0.4	-3.82702E-15	100	157.571
0.1	-0.4	0.4	-25	100	157.571
0.2	-0.4	0.4	-50	100	157.571
0.3	-0.4	0.4	-75	100	157.571
0.4	-0.4	0.4	-100	100	157.571
0.5	-0.4	0.4	-125	100	157.571
-0.5	-0.3	0.4	125	75	157.571
-0.4	-0.3	0.4	100	75	157.571
-0.3	-0.3	0.4	75	75	157.571
-0.2	-0.3	0.4	50	75	157.571
-0.1	-0.3	0.4	25	75	157.571
0	-0.3	0.4	-3.82702E-15	75	157.571
0.1	-0.3	0.4	-25	75	157.571
0.2	-0.3	0.4	-50	75	157.571
0.3	-0.3	0.4	-75	75	157.571
0.4	-0.3	0.4	-100	75	157.571
0.5	-0.3	0.4	-125	75	157.571
-0.5	-0.2	0.4	125	50	157.571
-0.4	-0.2	0.4	100	50	157.571
-0.3	-0.2	0.4	75	50	157.571
-0.2	-0.2	0.4	50	50	157.571
-0.1	-0.2	0.4	25	50	157.571
0	-0.2	0.4	-3.82702E-15	50	157.571
0.1	-0.2	0.4	-25	50	157.571
0.2	-0.2	0.4	-50	50	157.571
0.3	-0.2	0.4	-75	50	157.571
0.4	-0.2	0.4	-100	50	157.571
0.5	-0.2	0.4	-125	50	157.571
-0.5	-0.1	0.4	125	25	157.571
-0.4	-0.1	0.4	100	25	157.571
-0.3	-0.1	0.4	75	25	157.571
-0.2	-0.1	0.4	50	25	157.571
-0.1	-0.1	0.4	25	25	157.571
0	-0.1	0.4	-3.82702E-15	25	157.571
0.1	-0.1	0.4	-25	25	157.571
0.2	-0.1	0.4	-50	25	157.571
0.3	-0.1	0.4	-75	25	157.571
0.4	-0.1	0.4	-100	25	157.571
0.5	-0.1	0.4	-125	25	157.571
-0.5	0	0.4	125	-7.65404E-15	157.571
-0.4	0	0.4	100	-7.65404E-15	157.571
-0.3	0	0.4	75	-7.65404E-15	157.571
-0.2	0	0.4	50	-7.65404E-15	157.571
-0.1	0	0.4	25	-7.65404E-15	157.571
0	0	0.4	-3.82702E-15	-7.65404E-15	157.571
0.1	0	0.4	-25	-6.12323E-15	157.571
0.2	0	0.4	-50	-4.59243E-15	157.571
0.3	0	0.4	-75	-3.06162E-15	157.571
0.4	0	0.4	-100	-1.53081E-15	157.571
0.5	0	0.4	-125	0	157.571
-0.5	0.1	0.4	125	-25	157.571
-0.4	0.1	0.4	100	-25	157.571
-0.3	0.1	0.4	75	-25	157.571
-0.2	0.1	0.4	50	-25	157.571
-0.1	0.1	0.4	25	-25	157.571
0	0.1	0.4	-3.82702E-15	-25	157.571
0.1	0.1	0.4	-25	-25	157.571
0.2	0.1	0.4	-50	-25	157.571
0.3	0.1	0.4	-75	-25	157.571
0.4	0.1	0.4	-100	-25	157.571
0.5	0.1	0.4	-125	-25	157.571
-0.5	0.2	0.4	125	-50	157.571
-0.4	0.2	0.4	100	-50	157.571
-0.3	0.2	0.4	75	-50	157.571
-0.2	0.2	0.4	50	-50	157.571
-0.1	0.2	0.4	25	-50	157.571
0	0.2	0.4	-3.82702E-15	-50	157.571
0.1	0.2	0.4	-25	-50	157.571
0.2	0.2	0.4	-50	-50	157.571
0.3	0.2	0.4	-75	-50	157.571
0.4	0.2	0.4	-100	-50	157.571
0.5	0.2	0.4	-125	-50	157.571
-0.5	0.3	0.4	125	-75	157.571
-0.4	0.3	0.4	100	-75	157.571
-0.3	0.3	0.4	75	-75	157.571
-0.2	0.3	0.4	50	-75	157.571
-0.1	0.3	0.4	25	-75	157.571
0	0.3	0.4	-3.82702E-15	-75	157.571
0.1	0.3	0.4	-25	-75	157.571
0.2	0.3	0.4	-50	-75	157.571
