  {1.67231920e-07,1.67222654e-05,6.68778340e-05,2.67331965e-04,6.00826425e-04,1.06647503e-03,1.66305181e-03,6.54522882e-03,3.70881407e-02,1.17582176e-01},
  {7.57622695e-08,7.57580641e-06,3.02981302e-05,1.21111117e-04,2.72195721e-04,4.83149769e-04,7.53416891e-04,2.96511955e-03,1.67989729e-02,5.32413588e-02},
  {4.23340883e-08,4.23317369e-06,1.69298458e-05,6.76738674e-05,1.52096063e-04,2.69971566e-04,4.20989295e-04,1.65681293e-03,9.38617558e-03,2.97443323e-02},
  {2.71347874e-08,2.71332798e-06,1.08514853e-05,4.33767586e-05,9.74886222e-05,1.73042902e-04,2.69840149e-04,1.06195712e-03,6.01603965e-03,1.90635236e-02},
  {1.84844849e-08,1.84834577e-06,7.39213856e-06,2.95486716e-05,6.64101893e-05,1.17878463e-04,1.83817604e-04,7.23413103e-04,4.09810941e-03,1.29856271e-02},
  {1.33143000e-08,1.33135600e-06,5.32452750e-06,2.12837872e-05,4.78349823e-05,8.49073521e-05,1.32403007e-04,5.21070439e-04,2.95181893e-03,9.35322238e-03},
  {1.06169186e-08,1.06163285e-06,4.24581647e-06,1.69718442e-05,3.81439550e-05,6.77057209e-05,1.05579080e-04,4.15504857e-04,2.35378802e-03,7.45821350e-03},
  {8.22369312e-09,8.22323606e-07,3.28874062e-06,1.31461150e-05,2.95456869e-05,5.24437461e-05,8.17798245e-05,3.21843016e-04,1.82319671e-03,5.77693351e-03},
  {6.79740173e-09,6.79702392e-07,2.71835181e-06,1.08660941e-05,2.44213748e-05,4.33480640e-05,6.75961796e-05,2.66023423e-04,1.50698261e-03,4.77496204e-03}},
 {{3.83770481e-06,3.83766613e-04,1.53501957e-03,6.13932852e-03,1.38106806e-02,2.45453418e-02,3.83381053e-02,1.52891124e-01,9.36814495e-01,3.53641736e+00},
  {2.92326107e-06,2.92319539e-04,1.16919856e-03,4.67552146e-03,1.05151569e-02,1.86817737e-02,2.91665528e-02,1.15886687e-01,6.93265759e-01,2.44797294e+00},
  {2.00796300e-07,2.00791287e-05,8.03104399e-05,3.21144628e-04,7.22211692e-04,1.28302859e-03,2.00292271e-03,7.95226958e-03,4.73491510e-02,1.65153332e-01},
  {5.13366158e-08,5.13353288e-06,2.05325717e-05,8.21053471e-05,1.84643642e-04,3.28023432e-04,5.12072019e-04,2.03303176e-03,1.21025789e-02,4.21918037e-02},
  {2.31413166e-08,2.31407359e-06,9.25559070e-06,3.70111116e-05,8.32328701e-05,1.47864915e-04,2.30829335e-04,9.16434753e-04,5.45530497e-03,1.90163564e-02},
  {1.29072581e-08,1.29069341e-06,5.16238105e-06,2.06432470e-05,4.64238000e-05,8.24728237e-05,1.28746851e-04,5.11147492e-04,3.04269083e-03,1.06059832e-02},
  {8.26629512e-09,8.26608762e-07,3.30618358e-06,1.32207136e-05,2.97315498e-05,5.28186972e-05,8.24543144e-05,3.27357716e-04,1.94863952e-03,6.79231386e-03},
  {5.62843283e-09,5.62829153e-07,2.25114538e-06,9.00184366e-06,2.02438961e-05,3.59636874e-05,5.61422592e-05,2.22894239e-04,1.32680240e-03,4.62475347e-03},
  {4.05299794e-09,4.05289619e-07,1.62103517e-06,6.48216907e-06,1.45774976e-05,2.58972160e-05,4.04276719e-05,1.60504624e-04,9.55419385e-04,3.33022868e-03},
  {3.23141584e-09,3.23133472e-07,1.29243557e-06,5.16817031e-06,1.16224968e-05,2.06475977e-05,3.22325878e-05,1.27968746e-04,7.61745581e-04,2.65514801e-03},
  {2.50267679e-09,2.50261396e-07,1.00096944e-06,4.00266027e-06,9.00142659e-06,1.59912139e-05,2.49635916e-05,9.91096044e-05,5.89958351e-04,2.05635963e-03},
  {2.06846008e-09,2.06840815e-07,8.27300326e-07,3.30819503e-06,7.43967076e-06,1.32167234e-05,2.06323850e-05,8.19139875e-05,4.87599698e-04,1.69957565e-03}},
 {{3.06557216e-06,3.06555580e-04,1.22620249e-03,4.90449275e-03,1.10339197e-02,1.96129002e-02,3.06392219e-02,1.22360078e-01,7.56440603e-01,2.92131642e+00},
  {1.16797001e-06,1.16795751e-04,4.67167846e-04,1.86842895e-03,4.20305661e-03,7.46984154e-03,1.16670948e-02,4.65182875e-02,2.84466843e-01,1.06189533e+00},
  {6.19828436e-08,6.19821428e-06,2.47920077e-05,9.91544442e-05,2.23046583e-04,3.96400658e-04,6.19122026e-04,2.46807888e-03,1.50745418e-02,5.60676886e-02},
  {1.56548840e-08,1.56547066e-06,6.26166770e-06,2.50432326e-05,5.63343884e-05,1.00117986e-04,1.56370076e-04,6.23352280e-04,3.80714520e-03,1.41582673e-02},
  {7.04076189e-09,7.04068209e-07,2.81617613e-06,1.12631576e-05,2.53363076e-05,4.50279105e-05,7.03271910e-05,2.80351346e-04,1.71224136e-03,6.36744136e-03},
  {3.92379633e-09,3.92375185e-07,1.56944684e-06,6.27692516e-06,1.41198505e-05,2.50939225e-05,3.91931352e-05,1.56238906e-04,9.54223800e-04,3.54851257e-03},
  {2.51200565e-09,2.51197717e-07,1.00475636e-06,4.01847343e-06,9.03949655e-06,1.60650724e-05,2.50913560e-05,1.00023772e-04,6.10890966e-04,2.27173702e-03},
  {1.71003387e-09,1.71001448e-07,6.83982300e-07,2.73555341e-06,6.15358690e-06,1.09362084e-05,1.70808003e-05,6.80906158e-05,4.15860247e-04,1.54646739e-03},
  {1.23122772e-09,1.23121376e-07,4.92468589e-07,1.96960378e-06,4.43059453e-06,7.87409127e-06,1.22982093e-05,4.90253717e-05,2.99420026e-04,1.11345741e-03},
  {9.81580801e-10,9.81569674e-08,3.92614383e-07,1.57024182e-06,3.53223570e-06,6.27752010e-06,9.80459240e-06,3.90848586e-05,2.38708779e-04,8.87689018e-04},
  {7.60172986e-10,7.60164369e-08,3.04055303e-07,1.21605415e-06,2.73549579e-06,4.86154696e-06,7.59304399e-06,3.02687791e-05,1.84864985e-04,6.87459060e-04},
  {6.28260264e-10,6.28253142e-08,2.51292625e-07,1.00503243e-06,2.26080555e-06,4.01792332e-06,6.27542399e-06,2.50162410e-05,1.52785364e-04,5.68164077e-04}},
 {{2.31648416e-06,2.31647759e-04,9.26583072e-04,3.70620490e-03,8.33848341e-03,1.48227822e-02,2.31582111e-02,9.25535000e-02,5.75046656e-01,2.25449027e+00},
  {4.12596482e-07,4.12594428e-05,1.65035282e-04,6.60101301e-04,1.48507862e-03,2.63976833e-03,4.12389225e-03,1.64707856e-02,1.01881142e-01,3.93550118e-01},
  {1.89497686e-08,1.89496718e-06,7.57975131e-06,3.03171270e-05,6.82064943e-05,1.21238472e-04,1.89399942e-04,7.56431032e-04,4.67766212e-03,1.80526170e-02},
  {4.75945026e-09,4.75942591e-07,1.90374085e-06,7.61449124e-06,1.71308352e-05,3.04504145e-05,4.75699314e-05,1.89985925e-04,1.17483502e-03,4.53393064e-03},
  {2.13834198e-09,2.13833104e-07,8.55319154e-07,3.42106445e-06,7.69659960e-06,1.36808649e-05,2.13723786e-05,8.53574933e-05,5.27832786e-04,2.03700405e-03},
  {1.19124600e-09,1.19123991e-07,4.76488574e-07,1.90583609e-06,4.28768807e-06,7.62145415e-06,1.19063087e-05,4.75516832e-05,2.94049425e-04,1.13478864e-03},
  {7.62503828e-10,7.62499926e-08,3.04995241e-07,1.21990530e-06,2.74450327e-06,4.87841126e-06,7.62110079e-06,3.04373222e-05,1.88217829e-04,7.26365155e-04},
  {5.19020288e-10,5.19017632e-08,2.07603834e-07,8.30363831e-07,1.86812554e-06,3.32063173e-06,5.18752268e-06,2.07180432e-05,1.28115886e-04,4.94421102e-04},
  {3.73674151e-10,3.73672239e-08,1.49466578e-07,5.97829231e-07,1.34497676e-06,2.39072396e-06,3.73481185e-06,1.49161743e-05,9.22383778e-05,3.55963554e-04},
  {2.97898090e-10,2.97896566e-08,1.19156779e-07,4.76597553e-07,1.07223367e-06,1.90591749e-06,2.97744255e-06,1.18913759e-05,7.35336787e-05,2.83778900e-04},
  {2.30697325e-10,2.30696145e-08,9.22770269e-08,3.69085215e-07,8.30355910e-07,1.47597478e-06,2.30578192e-06,9.20888275e-06,5.69457229e-05,2.19763141e-04},
  {1.90661430e-10,1.90660454e-08,7.62629991e-08,3.05033076e-07,6.86253493e-07,1.21982975e-06,1.90562971e-06,7.61074600e-06,4.70631924e-05,1.81624775e-04}},
 {{1.61618143e-06,1.61617901e-04,6.46468666e-04,2.58582766e-03,5.81793599e-03,1.03425587e-02,1.61593671e-02,6.46081395e-02,4.02528144e-01,1.59250078e+00},
  {1.35134791e-07,1.35134482e-05,5.40534194e-05,2.16207702e-04,4.86444921e-04,8.64735211e-04,1.35103678e-03,5.40041939e-03,3.35911318e-02,1.32144594e-01},
  {5.76788515e-09,5.76787168e-07,2.30713253e-06,9.22827186e-06,2.07626433e-05,3.69089563e-05,5.76654047e-05,2.30500527e-04,1.43365008e-03,5.63869860e-03},
  {1.44499763e-09,1.44499426e-07,5.77993657e-07,2.31190990e-06,5.20155459e-06,9.24660423e-06,1.44466062e-05,5.77460512e-05,3.59163911e-04,1.41262057e-03},
  {6.48909613e-10,6.48908098e-08,2.59561422e-07,1.03821662e-06,2.33587840e-06,4.15240149e-06,6.48758260e-06,2.59321984e-05,1.61290794e-04,6.34368900e-04},
  {3.61439047e-10,3.61438203e-08,1.44574269e-07,5.78280884e-07,1.30107128e-06,2.31286453e-06,3.61354742e-06,1.44440900e-05,8.98380620e-05,3.53339741e-04},
  {2.31335563e-10,2.31335023e-08,9.25333612e-08,3.70123081e-07,8.32738075e-07,1.48032655e-06,2.31281603e-06,9.24479984e-06,5.74999778e-05,2.26151619e-04},
  {1.57458399e-10,1.57458032e-08,6.29827718e-08,2.51924033e-07,5.66802626e-07,1.00758330e-06,1.57421672e-06,6.29246692e-06,3.91373208e-05,1.53929928e-04},
  {1.13360901e-10,1.13360639e-08,4.53439370e-08,1.81370669e-07,4.08064964e-07,7.25401442e-07,1.13334459e-06,4.53021063e-06,2.81765968e-05,1.10820596e-04},
  {9.03716218e-11,9.03714131e-09,3.61483113e-08,1.44589197e-07,3.25310512e-07,5.78292025e-07,9.03505423e-07,3.61149637e-06,2.24624602e-05,8.83464800e-05},
  {6.99844747e-11,6.99843131e-09,2.79935286e-08,1.11970979e-07,2.51922947e-07,4.47833764e-07,6.99681505e-07,2.79677039e-06,1.73951007e-05,6.84161866e-05},
  {5.78387490e-11,5.78386154e-09,2.31352836e-08,9.25385433e-08,2.08202007e-07,3.70112725e-07,5.78252578e-07,2.31139408e-06,1.43762007e-05,5.65426340e-05}},
 {{1.00693686e-06,1.00693608e-04,4.02773479e-04,1.61107868e-03,3.62486990e-03,6.44407099e-03,1.00685753e-02,4.02647873e-02,2.51240299e-01,9.99128835e-01},
  {4.25137976e-08,4.25137536e-06,1.70054480e-05,6.80209374e-05,1.53043904e-04,2.72070076e-04,4.25093473e-04,1.69984020e-03,1.06007565e-02,4.20767961e-02},
  {1.75208913e-09,1.75208731e-07,7.00832710e-07,2.80329541e-06,6.30728185e-06,1.12126149e-05,1.75190468e-05,7.00540668e-05,4.36874495e-04,1.73397751e-03},
  {4.38437404e-10,4.38436947e-08,1.75374225e-07,7.01488033e-07,1.57831483e-06,2.80581029e-06,4.38391238e-06,1.75301132e-05,1.09322080e-04,4.33904397e-04},
  {1.96848821e-10,1.96848615e-08,7.87391974e-08,3.14952809e-07,7.08628893e-07,1.25974755e-06,1.96828093e-06,7.87063793e-06,4.90832227e-05,1.94813533e-04},
  {1.09635326e-10,1.09635212e-08,4.38539463e-08,1.75413568e-07,3.94672215e-07,7.01618802e-07,1.09623782e-06,4.38356680e-06,2.73369937e-05,1.08501756e-04},
  {7.01686044e-11,7.01685312e-09,2.80673238e-08,1.12267876e-07,2.52597401e-07,4.49048803e-07,7.01612155e-07,2.80556253e-06,1.74961733e-05,6.94430945e-05},
  {4.77592080e-11,4.77592277e-09,1.91036307e-08,7.64135570e-08,1.71926882e-07,3.05638777e-07,4.77542484e-07,1.90956683e-06,1.19085251e-05,4.72654679e-05},
  {3.43834527e-11,3.43834669e-09,1.37533433e-08,5.50126778e-08,1.23775918e-07,2.20039587e-07,3.43798821e-07,1.37476108e-06,8.57334585e-06,3.40279920e-05},
  {2.74104157e-11,2.74104270e-09,1.09641361e-08,4.38559903e-08,9.86738996e-08,1.75415093e-07,2.74075692e-07,1.09595663e-06,6.83465315e-06,2.71270429e-05},
  {2.12267205e-11,2.12267292e-09,8.49066486e-09,3.39622302e-08,7.64134082e-08,1.35842053e-07,2.12245161e-07,8.48712592e-07,5.29277897e-06,2.10072754e-05},
  {1.75427908e-11,1.75427980e-09,7.01709702e-09,2.80680333e-08,6.31517447e-08,1.12266458e-07,1.75409690e-07,7.01417227e-07,4.37420910e-06,1.73614306e-05}},
 {{5.40230514e-07,5.40230301e-05,2.16091862e-04,8.64363314e-04,1.94480196e-03,3.45738712e-03,5.40208987e-03,2.16057768e-02,1.34923321e-01,5.38093950e-01},
  {1.31140388e-08,1.31140309e-06,5.24560491e-06,2.09823003e-05,4.72097279e-05,8.39272909e-05,1.31134154e-04,5.24462025e-04,3.27463098e-03,1.30523746e-02},
  {5.31741328e-10,5.31741012e-08,2.12696101e-07,8.50779552e-07,1.91423579e-06,3.40304056e-06,5.31715987e-06,2.12656072e-05,1.32777653e-04,5.29234547e-04},
  {1.32995008e-10,1.32992147e-08,5.31967763e-08,2.12785891e-07,4.78763703e-07,8.51124142e-07,1.32985871e-06,5.31867639e-06,3.32086126e-05,1.32365195e-04},
  {5.97061512e-11,5.97048674e-09,2.38819129e-08,9.55270948e-08,2.14933919e-07,3.82099659e-07,5.97020499e-07,2.38774150e-06,1.49085177e-05,5.94234025e-05},
  {3.32523083e-11,3.32515935e-09,1.33006184e-08,5.32021635e-08,1.19703730e-07,2.12803798e-07,3.32500243e-07,1.32981134e-06,8.30304107e-06,3.30948356e-05},
  {2.12817505e-11,2.12812930e-09,8.51250507e-09,3.40498218e-08,7.66113705e-08,1.36196179e-07,2.12802887e-07,8.51090180e-07,5.31401449e-06,2.11809665e-05},
  {1.44849970e-11,1.44846856e-09,5.79386599e-09,2.31753317e-08,5.21439941e-08,9.26991999e-08,1.44840021e-07,5.79277476e-07,3.61687747e-06,1.44164003e-05},
  {1.04281791e-11,1.04279550e-09,4.17117603e-09,1.66846089e-08,3.75400085e-08,6.67369044e-08,1.04274628e-07,4.17039042e-07,2.60389740e-06,1.03787943e-05},
  {8.31329938e-12,8.31312070e-10,3.32524354e-09,1.33008983e-08,2.99267365e-08,5.32023723e-08,8.31272839e-08,3.32461725e-07,2.07581577e-06,8.27392999e-06},
  {6.43783199e-12,6.43769361e-10,2.57507377e-09,1.03002363e-08,2.31753114e-08,4.11999999e-08,6.43738981e-08,2.57458878e-07,1.60751497e-06,6.40734426e-06},
  {5.32052868e-12,5.32041432e-10,2.12816269e-09,8.51260220e-09,1.91531728e-08,3.40496275e-08,5.32016325e-08,2.12776187e-07,1.32852636e-06,5.29533217e-06}}}
