0	0	0	0
0.07657	-0.015555	-0.0497	-0.03037
0.01169	0.0054639	-0.04293	-0.044852
0.13154	-0.0036196	0.06507	-0.0011835
0.06715	-0.018535	-0.04739	-0.014899
0.07133	-0.0037707	0.12231	0.019747
-0.00628	-0.020155	0.05111	0.010728
0.01765	0.0074119	0.01325	0.035196
-0.03353	-0.015155	0.0825	0.023091
-0.03441	-0.021813	-0.05741	-0.013077
0.01257	0.035171	-0.02943	-0.00062285
0.0929	0.0046104	-0.00336	0.02004
0.03137	-0.017243	-0.02826	-0.014815
0.00132	0.0042854	-0.02953	0.028827
0.01336	0.0045221	-0.1148	-0.01023
0.05875	0.0037612	-0.08386	0.011764
-0.00679	0.014324	-0.04532	0.030026
0.00753	-0.018449	-0.06692	0.013562
-0.01326	0.010453	0.10402	0.024701
-0.02908	-0.014316	-0.0185	0.038615
-0.07713	0.0086968	0.02174	-0.0021835
0.02134	0.0036625	-0.04997	-0.0047199
-0.05302	0.0064905	-0.03349	-0.0050928
0.0005622	-0.0018683	-0.11643	-0.0068868
0.05621	-0.022327	0.09043	0.014244
0.04922	0.0080294	0.0946	0.014245
0.0548	-0.0095926	0.07318	0.019788
0.02142	-0.043418	0.09203	0.0090001
-0.04765	0.0042479	0.08275	-0.0096557
0.07154	-0.0065145	0.01376	0.0087961
0.08037	0.0027154	-0.05806	-0.015003
0.0078	0.020112	-0.05995	-0.0011244
0.00035955	-0.024178	-0.11207	0.030615
-0.10205	-0.008845	0.03486	0.0039746
-0.0103	0.028232	-0.00698	-0.013046
0.05336	-0.013549	-0.06873	0.012821
0.05398	0.0042782	-0.06138	-0.018302
-0.09422	0.0097117	0.10747	0.011306
-0.03472	0.0017821	-0.03867	0.012391
-0.148	0.00049129	-0.01167	0.016378
0.0108	0.017687	-0.10427	-0.020682
-0.07762	-0.025641	-0.0494	-0.0017617
0.04427	-0.0036942	-0.02727	-0.0054358
0.08275	-0.0029729	-0.04954	-0.0072911
-0.03492	-0.00045335	0.10588	0.014306
-0.07837	-0.0050325	-0.05768	0.01398
0.01016	-0.0049375	0.05936	0.029033
0.0023	0.041496	0.01304	-0.0010669
0.02186	0.026145	-0.0263	-0.017959
0.02057	-0.010675	-0.06186	-0.026058
-0.08171	-0.0086611	-0.03785	0.0036694
0.00437	-0.032534	-0.01914	-0.012951
-0.06774	0.015597	0.000152	0.011852
-0.02469	0.0018028	0.00436	-0.035294
-0.02498	0.013404	-0.03233	-0.0065812
-0.01215	0.0053276	0.09485	-0.02946
-0.00824	0.00055742	-0.01624	-0.014958
0.0129	-0.0031033	0.053	0.029329
0.0449	-0.011496	-0.06233	0.023436
0.11029	0.0021543	0.03333	0.020185
-0.01857	-0.012058	-0.00418	0.011463
0.07696	-0.022772	0.00377	-0.0021698
0.05406	-0.021428	-0.02814	0.00024825
-0.0569	-0.032448	-0.03843	-0.0024761
0.02671	0.042913	0.00033218	0.019602
-0.02515	-0.00076695	-0.01305	-0.047679
-0.07866	0.019647	-0.12497	0.0046623
0.06541	0.0084601	0.10878	0.013279
-0.02721	-0.0092167	-0.005	-0.013303
-0.03394	0.018476	-0.09032	0.023979
0.06093	-0.037819	-0.05001	0.012661
-0.04382	-0.012999	-0.04787	-0.0091736
0.0598	0.0040748	0.0367	-0.028693
0.02977	0.021084	-0.11156	0.0014177
0.03645	0.025373	0.08894	0.010581
-0.01409	-0.030857	0.04046	0.0042459
0.04469	0.000023	0.08351	0.030828
-0.00947	0.012452	0.05362	-0.038666
0.00168	0.010889	0.0316	0.0032008
-0.00531	0.017757	0.06367	0.014608
0.06422	0.005212	-0.05418	0.042409
-0.05143	0.010045	-0.12028	0.012138
-0.00084644	0.0086951	-0.06428	0.0021671
0.09731	-0.01145	-0.07773	-0.010794
0.01996	0.037934	0.06005	0.0070599
0.0313	-0.00006347	0.06424	0.008873
0.02139	0.012939	-0.10572	0.0080068
-0.02659	0.0063665	0.05532	0.017979
0.02791	0.034067	0.07292	0.010027
0.07113	0.028214	0.08723	0.016663
-0.02322	0.0099015	-0.00421	0.035846
-0.0371	0.0082543	0.08103	0.0096643
0.00682	-0.021142	0.03157	-0.029096
-0.03098	0.020432	0.04831	0.0068141
0.02652	-0.032163	-0.01376	-0.0084695
0.06245	0.024814	-0.05512	0.010841
0.05347	0.00063659	-0.03085	-0.033653
0.00255	-0.012245	-0.11412	0.015637
-0.08955	-0.012765	0.05554	0.0013103
-0.02485	-0.035459	0.04527	-0.0030997
0.05765	0.037363	-0.04069	0.0095622
-0.11614	-0.013912	-0.03298	0.021641
0.06189	0.0052867	0.03877	0.0075179
-0.10962	-0.026817	0.04117	-0.0047802
0.1257	0.0093119	-0.01552	0.0032123
-0.00263	0.0063721	0.00693	0.021263
-0.01621	-0.018712	0.05336	0.027507
-0.03189	-0.045452	0.03307	-0.010601
0.03969	-0.048863	0.00044861	0.0041203
-0.00844	-0.0011824	0.07655	-0.019785
0.09165	0.0050282	0.02654	0.016971
-0.1059	0.025927	-0.02452	0.010687
0.02464	-0.029315	-0.01342	-0.020156
0.03745	-0.030068	0.06714	0.0031661
0.07954	0.030178	-0.01304	0.0032924
-0.07802	0.037502	-0.05518	-0.011079
0.03181	-0.01376	-0.00908	-0.039031
-0.07811	-0.0037287	-0.09554	0.027024
0.06825	0.001583	-0.0608	-0.015258
-0.09957	-0.0024306	-0.08798	0.0039087
0.06056	-0.010144	-0.01189	-0.0038057
0.06466	0.027654	-0.06172	-0.0096495
-0.09776	0.0054975	-0.01779	0.015874
-0.01377	-0.030601	-0.05584	-0.022899
-0.05274	-0.018271	-0.08051	0.0058124
-0.00699	-0.035017	-0.04503	-0.010377
0.12046	-0.0042901	-0.02291	0.013094
0.09818	-0.022281	0.05693	0.020515
0.03261	0.0030426	0.07952	0.018133
-0.01713	-0.035552	0.03621	-0.0024151
0.1234	-0.0074556	-0.02452	0.005042
0.02246	0.031385	0.03769	0.038694
-0.08293	0.018598	0.09714	-0.0064294
0.01534	-0.024898	-0.00535	0.0074462
0.02957	0.0013395	0.01927	-0.0437
-0.04477	-0.00049282	0.11945	0.0082772
-0.10033	0.040675	0.03069	-0.00089253
0.0367	0.018875	0.03357	0.0012255
0.01992	0.033227	0.08764	0.011019
0.02606	-0.038686	-0.04787	0.013363
0.0512	-0.0024485	0.01063	-0.0356
-0.03741	-0.040487	-0.04924	-0.023805
0.05028	-0.03507	-0.02993	0.012206
