#
#"kz"	"Mz"
#---------
-1.0000000000000	0.036493834381999
-0.80000000000000	0.076827650632425
-0.60000000000000	0.14919116621906
-0.40000000000000	0.26780201686985
-0.20000000000000	0.44166082009894
0.00000000000000	0.67009743654250
0.20000000000000	0.92462438497068
0.40000000000000	1.1795718599134
0.60000000000000	1.4055272161123
0.80000000000000	1.5892509322060
1.0000000000000	1.7250497787374
