#
#"kz"	"Mx"
#---------
-1.0000000000000	0.99236125440157
-0.80000000000000	0.97142336968404
-0.60000000000000	0.93132961062046
-0.40000000000000	0.87197001844048
-0.20000000000000	0.78483286661654
0.00000000000000	0.67314707978596
0.20000000000000	0.54156501176030
0.40000000000000	0.41217134923926
0.60000000000000	0.29819753784075
0.80000000000000	0.20733234987898
1.0000000000000	0.13950023181580
