#
#"ky"	"Mx"
#---------
-1.0000000000000	0.99274770072265
-0.80000000000000	0.97003146092087
-0.60000000000000	0.93267491478003
-0.40000000000000	0.87217643054626
-0.20000000000000	0.78469897280842
0.00000000000000	0.67391521572751
0.20000000000000	0.54187286711359
0.40000000000000	0.41531979640487
0.60000000000000	0.28792844614475
0.80000000000000	0.20385744892934
1.0000000000000	0.13280647738134
