#
#"ky"	"My"
#---------
-1.0000000000000	0.037352436645387
-0.80000000000000	0.077745473106413
-0.60000000000000	0.14999651551005
-0.40000000000000	0.26816540601040
-0.20000000000000	0.44227907724620
0.00000000000000	0.67210447937049
0.20000000000000	0.93582393688202
0.40000000000000	1.1821326168731
0.60000000000000	1.4437799758428
0.80000000000000	1.5347792475334
1.0000000000000	1.1845144991030
